Date,ADANIENT.NS,BAJFINANCE.NS,BHARTIARTL.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,MARUTI.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,SHREECEM.NS,SUNPHARMA.NS,TATAMOTORS.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS,^NSEI
2020-07-15,147.38233947753906,3103.92529296875,543.2579345703125,82.27848815917969,730.8975830078125,1792.7034912109375,573.9700317382812,522.243408203125,1011.00146484375,2341.951171875,5570.25927734375,67.06489562988281,57.8369255065918,69.71920013427734,21502.880859375,470.8381042480469,102.56285095214844,945.5643920898438,3729.2529296875,124.55973052978516,10618.2001953125
2020-07-16,148.52944946289062,3158.67578125,542.4385986328125,81.08932495117188,751.847900390625,1800.1397705078125,568.268310546875,532.8972778320312,1020.0253295898438,2400.98583984375,5641.36083984375,66.07472229003906,57.761070251464844,69.14370727539062,21392.4765625,475.21270751953125,102.31439208984375,939.1170043945312,3724.957763671875,124.15675354003906,10739.9501953125
2020-07-17,151.22274780273438,3253.786865234375,546.2941284179688,83.94979858398438,745.7999877929688,1816.678466796875,577.0888671875,528.9922485351562,1054.4884033203125,2444.54248046875,5683.75244140625,67.25531768798828,60.946861267089844,69.61261749267578,21922.9296875,478.9215393066406,105.74310302734375,974.7728881835938,3770.443603515625,123.89604187011719,10901.7001953125
2020-07-20,160.30010986328125,3391.968994140625,554.9693603515625,85.49250030517578,740.974365234375,1853.0733642578125,587.8587036132812,550.5968017578125,1087.703857421875,2529.533935546875,5633.8232421875,66.37940216064453,60.90892791748047,69.69788360595703,21919.138671875,460.09185791015625,104.40143585205078,978.5338745117188,3772.6396484375,128.3759002685547,11022.2001953125
2020-07-21,166.8836669921875,3245.064208984375,547.258056640625,85.55680084228516,730.3724975585938,1942.7928466796875,587.8099975585938,553.7799682617188,1092.983642578125,2537.49365234375,5886.68505859375,67.29340362548828,62.53973388671875,74.02468872070312,22091.06640625,453.8628234863281,107.78043365478516,991.6727905273438,3770.882568359375,128.6366729736328,11162.25
2020-07-22,168.9784393310547,3206.181884765625,548.6075439453125,86.1995849609375,735.4515380859375,1920.95703125,586.54296875,551.9125366210938,1081.2718505859375,2448.035888671875,5764.31103515625,68.81674194335938,62.65351867675781,76.58241271972656,21636.958984375,451.0574035644531,104.50081634521484,1033.2386474609375,3770.247802734375,126.10041809082031,11132.599609375
2020-07-23,169.52708435058594,3250.337158203125,546.7279663085938,85.78174591064453,747.8370361328125,2016.7510986328125,583.0828857421875,555.9146728515625,1085.1597900390625,2450.86572265625,5824.3701171875,68.96906280517578,62.69144058227539,77.47761535644531,21232.064453125,452.674072265625,105.395263671875,1045.44970703125,3746.090087890625,126.38487243652344,11215.4501953125
2020-07-24,168.33006286621094,3205.048583984375,539.2576293945312,84.59257507324219,736.2392578125,2008.822021484375,567.9271850585938,578.9908447265625,1074.31201171875,2423.8916015625,5761.71923828125,68.09314727783203,61.43989181518555,77.5842056274414,21000.3359375,461.80364990234375,103.10945892333984,1033.1409912109375,3692.01513671875,128.2574005126953,11194.150390625
2020-07-27,165.5370330810547,3125.509765625,539.3057861328125,83.53196716308594,727.1402587890625,1983.4564208984375,556.328857421875,597.0003662109375,1036.2967529296875,2426.45654296875,5802.62158203125,66.76023864746094,61.28818130493164,77.11526489257812,20784.841796875,452.19854736328125,101.07211303710938,1017.99951171875,3767.759033203125,127.45149230957031,11131.7998046875
2020-07-28,173.1181182861328,3192.97509765625,544.2218017578125,83.85335540771484,733.5955810546875,2033.2462158203125,581.1336669921875,606.6652221679688,1043.1607666015625,2512.818603515625,6032.5830078125,67.44571685791016,60.60552215576172,77.54156494140625,21574.25,458.95068359375,105.79278564453125,1028.3543701171875,4037.400390625,130.580322265625,11300.5498046875
2020-07-29,178.65431213378906,3236.982177734375,545.7640380859375,84.33546447753906,779.01806640625,2066.825927734375,600.6753540039062,591.2952270507812,1021.9931030273438,2458.64892578125,5938.822265625,67.14106750488281,60.30211639404297,77.47761535644531,21404.833984375,468.84100341796875,105.09711456298828,1016.3876342773438,4093.80029296875,131.3151092529297,11202.849609375
2020-07-30,174.61441040039062,3171.9814453125,532.7512817382812,82.66417694091797,817.8404541015625,2047.5491943359375,587.6636962890625,592.1895751953125,1008.6015625,2413.09033203125,6015.87646484375,65.9604721069336,58.9367790222168,75.38882446289062,21061.7109375,484.9603576660156,103.01007843017578,1017.7552490234375,4068.92919921875,134.68093872070312,11102.150390625
2020-07-31,174.81387329101562,3204.506591796875,534.82373046875,83.0820083618164,818.646240234375,1993.210693359375,617.0007934570312,600.4918212890625,991.4660034179688,2388.593017578125,6013.33251953125,66.26513671875,59.391876220703125,76.00692749023438,21372.837890625,505.64459228515625,104.00390625,1019.1229858398438,4031.4765625,133.18763732910156,11073.4501953125
2020-08-03,171.82138061523438,3128.811767578125,527.5944213867188,82.5356216430664,819.8051147460938,2007.064453125,617.439208984375,601.1303100585938,961.8985595703125,2348.2548828125,5919.66748046875,65.19879913330078,57.57145309448242,76.1135025024414,21408.37890625,493.94732666015625,112.35204315185547,1056.4849853515625,3961.222412109375,133.47207641601562,10891.599609375
2020-08-04,181.6468505859375,3189.032470703125,529.1848754882812,82.76061248779297,839.2525024414062,2029.6146240234375,608.813720703125,589.80517578125,999.9617309570312,2415.009033203125,6105.701171875,65.19879913330078,57.72315979003906,75.98561096191406,21257.26953125,503.029296875,110.76191711425781,1058.305908203125,3920.832275390625,133.23504638671875,11095.25
2020-08-05,179.153076171875,3215.200439453125,538.7756958007812,82.56775665283203,833.114013671875,2120.696044921875,617.3905029296875,586.1860961914062,986.426025390625,2405.772216796875,6266.337890625,65.42730712890625,58.36788558959961,75.00516510009766,21759.46875,502.9342346191406,114.68753814697266,1088.0806884765625,3956.81640625,131.8839874267578,11101.650390625
2020-08-06,185.48727416992188,3297.05517578125,537.1795654296875,82.82489013671875,829.8728637695312,2093.90087890625,618.12158203125,600.236328125,999.0496215820312,2413.536376953125,6294.6630859375,65.61772155761719,59.202266693115234,74.98384094238281,21384.357421875,506.1676025390625,116.07888793945312,1102.5496826171875,3944.381103515625,132.5713653564453,11200.150390625
2020-08-07,192.41995239257812,3414.44091796875,542.5000610351562,83.40341186523438,828.1436157226562,2106.074462890625,620.4119873046875,587.8040771484375,1002.0736083984375,2415.098388671875,6413.00439453125,65.35115051269531,59.657371520996094,75.00516510009766,21568.689453125,500.1763000488281,118.36469268798828,1073.906982421875,3920.783203125,131.50473022460938,11214.0498046875
2020-08-10,195.21299743652344,3393.39794921875,540.6137084960938,83.0820083618164,849.4016723632812,2062.20458984375,617.975341796875,589.294189453125,1008.6015625,2411.483642578125,6345.6962890625,67.17913818359375,59.96078872680664,75.559326171875,22047.412109375,517.1991577148438,123.08535766601562,1090.147705078125,3885.631591796875,131.50473022460938,11270.150390625
2020-08-11,195.3626251220703,3407.64013671875,533.1165771484375,83.62840270996094,832.1996459960938,2070.852783203125,608.423828125,582.2691650390625,1023.961181640625,2421.032958984375,6384.3916015625,67.21723175048828,59.50566482543945,75.38882446289062,21215.7734375,514.5361938476562,121.54493713378906,1049.49658203125,3886.023193359375,132.5713653564453,11322.5
2020-08-12,197.20802307128906,3369.053955078125,529.8275756835938,82.72845458984375,818.12109375,2135.945556640625,610.275634765625,610.6246948242188,1021.129150390625,2475.604736328125,6462.26123046875,67.55996704101562,59.24018478393555,75.9003677368164,21045.765625,506.072509765625,124.57610321044922,1039.752197265625,3916.279052734375,130.93585205078125,11308.400390625
2020-08-13,200.25045776367188,3370.433349609375,517.8805541992188,82.88915252685547,815.2420043945312,2093.09423828125,615.8311157226562,617.0111694335938,1016.6653442382812,2507.419921875,6521.69775390625,68.50212097167969,59.619449615478516,76.1987533569336,20906.07421875,495.2786865234375,130.3402862548828,1080.4033203125,3962.93603515625,131.3151092529297,11300.4501953125
2020-08-14,195.71176147460938,3283.157958984375,511.350830078125,84.7532958984375,818.3474731445312,1945.4486083984375,613.004638671875,603.812744140625,993.0498657226562,2502.199462890625,6382.72216796875,69.40502166748047,58.4816780090332,74.77068328857422,21123.87890625,505.31170654296875,123.83073425292969,1086.8011474609375,3926.511474609375,131.07806396484375,11178.400390625
2020-08-17,197.3077850341797,3336.085205078125,504.3857727050781,87.42091369628906,818.3021850585938,2041.1123046875,609.4959716796875,612.114990234375,991.4179077148438,2612.3251953125,6557.3017578125,74.8223876953125,60.15041732788086,76.15612030029297,21177.529296875,502.4587097167969,122.78721618652344,1106.191650390625,3951.47998046875,133.66171264648438,11247.099609375
2020-08-18,213.16819763183594,3370.679931640625,509.1258544921875,87.83871459960938,818.528564453125,2067.187744140625,650.1873779296875,608.3681030273438,1014.21728515625,2609.60400390625,6678.11328125,74.62610626220703,61.174415588378906,75.77245330810547,21572.8203125,500.223876953125,124.8245620727539,1127.5506591796875,4082.05029296875,134.01724243164062,11385.349609375
2020-08-19,238.95388793945312,3360.872802734375,518.3641967773438,86.84239959716797,812.8880615234375,2053.34375,647.9944458007812,604.4512329101562,1023.9131469726562,2617.5458984375,6772.28076171875,74.31204986572266,60.34004211425781,75.60195922851562,21737.220703125,500.6050109863281,124.37733459472656,1130.35595703125,4112.30615234375,132.6187744140625,11408.400390625
2020-08-20,233.41769409179688,3344.955810546875,508.4002990722656,89.02790069580078,810.4888916015625,2063.96728515625,648.7254638671875,604.6641235351562,1016.6172485351562,2638.072021484375,6757.16845703125,79.37609100341797,62.31218719482422,77.2431640625,21736.13671875,497.6512451171875,120.9486312866211,1108.0125732421875,4057.865234375,129.98773193359375,11312.2001953125
2020-08-21,232.76931762695312,3340.5205078125,503.2732849121094,89.67070007324219,812.9785766601562,2095.93896484375,660.1776123046875,601.0877075195312,1042.20068359375,2707.146240234375,6755.5205078125,83.18396759033203,61.477821350097656,80.6108169555664,21969.986328125,507.2269592285156,120.15357971191406,1120.2176513671875,4100.50732421875,129.5847625732422,11371.599609375
2020-08-24,248.0811309814453,3441.791748046875,509.706298828125,89.86355590820312,809.8641357421875,2101.93603515625,654.524658203125,600.91748046875,1072.34423828125,2690.725830078125,6861.60546875,82.75215148925781,61.6295280456543,78.96961975097656,21864.654296875,508.2750549316406,120.45172119140625,1108.9476318359375,4102.27001953125,129.27662658691406,11466.4501953125
2020-08-25,306.78466796875,3590.470458984375,511.3992004394531,90.2813720703125,801.7428588867188,2141.33935546875,656.6689453125,597.4261474609375,1074.887939453125,2650.298583984375,6888.19970703125,81.49595642089844,61.06063461303711,78.7564697265625,21470.884765625,500.31915283203125,126.31529998779297,1118.642822265625,4085.37890625,127.97297668457031,11472.25
2020-08-26,284.8394470214844,3593.082763671875,497.7109069824219,91.24556732177734,803.0194702148438,2171.857421875,654.1686401367188,606.9633178710938,1073.6878662109375,2820.7529296875,6790.05908203125,80.71082305908203,61.7432975769043,79.01224517822266,21372.345703125,500.3668212890625,137.04861450195312,1116.37890625,3994.611328125,128.96847534179688,11549.599609375
2020-08-27,285.9866027832031,3580.220458984375,494.47021484375,90.34565734863281,803.4269409179688,2159.785400390625,671.6700439453125,604.7067260742188,1067.592041015625,2803.796630859375,6876.6220703125,80.55377960205078,60.79514694213867,78.94831085205078,21192.54296875,507.13177490234375,143.3594207763672,1119.7747802734375,3962.7890625,129.1107177734375,11559.25
2020-08-28,287.53271484375,3617.96923828125,506.3688659667969,89.38143920898438,792.0735473632812,2137.814453125,687.45556640625,601.5560913085938,1069.8961181640625,2730.215576171875,6882.53173828125,79.72940826416016,60.946861267089844,77.71208190917969,20997.185546875,529.5227661132812,141.91836547851562,1116.280517578125,3977.867919921875,128.96847534179688,11647.599609375
2020-08-31,278.8543395996094,3437.602783203125,496.3565673828125,86.36030578613281,772.227783203125,2020.37744140625,661.6693115234375,591.2952270507812,1071.192138671875,2682.693603515625,6626.62060546875,75.68602752685547,62.16047668457031,76.28401947021484,19966.94140625,495.697998046875,142.31588745117188,1083.20849609375,3822.476318359375,128.61294555664062,11387.5
2020-09-01,280.4004821777344,3591.406982421875,528.4248657226562,85.78174591064453,788.0265502929688,2058.138916015625,671.1798095703125,587.2081298828125,1082.1839599609375,2673.3681640625,6690.271484375,78.35545349121094,60.18833541870117,76.90213012695312,20147.681640625,496.84136962890625,142.9121856689453,1102.451416015625,3831.09228515625,128.75518798828125,11470.25
2020-09-02,292.32073974609375,3615.849853515625,532.5845336914062,87.61375427246094,788.17138671875,2095.562255859375,665.198974609375,597.7243041992188,1088.7596435546875,2626.916748046875,6704.89990234375,77.68809509277344,60.90892791748047,79.01263427734375,20243.16796875,490.2193603515625,149.3720703125,1103.6817626953125,3859.537109375,129.75070190429688,11535.0
2020-09-03,290.5252380371094,3567.604248046875,520.4440307617188,87.22807312011719,802.7297973632812,2154.763427734375,710.5946044921875,601.8116455078125,1085.6397705078125,2624.998046875,6852.01416015625,76.70668029785156,59.96078872680664,77.83527374267578,20110.66796875,498.7470397949219,150.91249084472656,1166.6761474609375,3866.68505859375,134.08834838867188,11527.4501953125
2020-09-04,284.44036865234375,3545.033935546875,506.0786437988281,85.13896179199219,782.6939086914062,2106.185546875,692.7010498046875,596.7450561523438,1074.5040283203125,2601.616455078125,6965.849609375,74.35130310058594,59.08847427368164,76.33090209960938,19713.255859375,488.26617431640625,146.8874969482422,1141.0352783203125,3834.470703125,130.84104919433594,11333.849609375
2020-09-07,284.5401611328125,3454.702880859375,498.62994384765625,84.81757354736328,800.3214721679688,2117.82275390625,686.47509765625,603.5572509765625,1066.05615234375,2552.488037109375,6984.3056640625,72.54552459716797,57.98863220214844,76.81056213378906,19474.681640625,489.0283508300781,148.4776153564453,1149.3526611328125,3768.426513671875,132.14471435546875,11355.0498046875
2020-09-08,277.00897216796875,3449.626953125,481.8460693359375,83.53196716308594,787.4561157226562,2087.498046875,663.8753051757812,618.1182861328125,1067.9281005859375,2555.2099609375,6998.6923828125,71.17155456542969,56.47160339355469,76.26548767089844,19054.23828125,478.2140197753906,141.4214630126953,1144.2835693359375,3744.04541015625,133.94613647460938,11317.349609375
2020-09-09,282.34564208984375,3373.587646484375,487.79541015625,81.60356140136719,802.059814453125,2102.419189453125,673.6799926757812,614.754638671875,1052.6165771484375,2591.62109375,6990.21533203125,70.97527313232422,55.144195556640625,76.41812133789062,19099.177734375,485.2648010253906,139.2350311279297,1142.8563232421875,3755.64892578125,134.08834838867188,11278.0
2020-09-10,297.55767822265625,3448.345947265625,481.1205749511719,81.41071319580078,793.1328125,2101.115478515625,699.3682250976562,615.137939453125,1046.9046630859375,2631.557373046875,7006.103515625,71.09304809570312,55.86479187011719,77.44283294677734,19337.2578125,483.9785461425781,142.415283203125,1137.0982666015625,3833.883056640625,134.8942413330078,11449.25
2020-09-11,295.2633972167969,3493.387939453125,475.6065673828125,80.41436767578125,797.0169067382812,2086.339111328125,706.868896484375,614.4991455078125,1035.48095703125,2670.378173828125,6969.240234375,70.73973083496094,55.59931564331055,76.37450408935547,19198.603515625,481.6917419433594,143.40911865234375,1149.4017333984375,3822.720947265625,139.04229736328125,11464.4501953125
2020-09-14,292.4205017089844,3391.180419921875,458.6292419433594,80.3179702758789,790.2265625,2085.4697265625,693.1912841796875,678.796875,1015.6093139648438,2702.728759765625,6906.51025390625,71.32857513427734,55.86479187011719,74.78291320800781,19481.1328125,472.40185546875,147.63287353515625,1169.333740234375,3832.512451171875,145.6317596435547,11440.0498046875
2020-09-15,287.8319396972656,3462.834228515625,469.70562744140625,79.77157592773438,804.3956909179688,2067.313720703125,706.32958984375,676.8756103515625,1027.6572265625,2710.447998046875,6832.83154296875,71.52487182617188,55.97856903076172,75.56781005859375,19752.5859375,482.50164794921875,147.48379516601562,1156.0950927734375,3849.500732421875,145.702880859375,11521.7998046875
2020-09-16,296.3606872558594,3470.817626953125,466.0296325683594,79.61087799072266,837.9940795898438,2089.670654296875,706.32958984375,673.9296875,1049.8807373046875,2727.44873046875,6837.8212890625,72.49523162841797,55.40968322753906,74.97913360595703,20070.15625,494.0306396484375,150.51495361328125,1163.1326904296875,3892.044921875,147.97837829589844,11604.5498046875
2020-09-17,292.9691467285156,3421.98095703125,463.3693542480469,79.900146484375,874.0911865234375,2071.997314453125,710.5455932617188,690.1962280273438,1040.232666015625,2731.73291015625,6864.8515625,71.68659210205078,55.48553466796875,73.3875503540039,19578.490234375,487.8373718261719,146.73841857910156,1163.82177734375,3886.21875,147.7650604248047,11516.099609375
2020-09-18,290.824462890625,3424.789794921875,478.41192626953125,79.4823226928711,965.7330932617188,2079.24072265625,730.4490966796875,692.16015625,1014.9854125976562,2777.826904296875,6747.5283203125,73.22303009033203,56.35783004760742,74.95735168457031,19216.763671875,498.6517333984375,146.98687744140625,1145.3170166015625,3919.16796875,150.04052734375,11504.9501953125
2020-09-21,276.41046142578125,3282.2216796875,452.4864501953125,78.19672393798828,931.0843505859375,2030.9525146484375,702.8489379882812,685.3291015625,1007.3055419921875,2726.690673828125,6420.263671875,71.403564453125,53.96849822998047,74.34687805175781,18609.134765625,479.8814392089844,136.6013946533203,1102.3037109375,3798.0458984375,147.85984802246094,11250.5498046875
2020-09-22,279.70220947265625,3255.46240234375,455.5820617675781,76.84683227539062,935.7832641601562,1993.67431640625,714.8597412109375,701.0406494140625,993.9618530273438,2677.428466796875,6239.67724609375,70.91837310791016,52.716949462890625,73.60557556152344,18686.658203125,484.8360595703125,132.27825927734375,1087.096435546875,3802.20751953125,148.02578735351562,11153.650390625
2020-09-23,282.8443603515625,3197.163818359375,419.64434814453125,77.81104278564453,924.882568359375,2005.69775390625,704.3687133789062,695.1488037109375,1005.337646484375,2638.69677734375,6298.5322265625,68.81587219238281,51.313682556152344,71.46891784667969,18656.533203125,479.16680908203125,130.58876037597656,1099.6461181640625,3788.499267578125,149.25833129882812,11131.849609375
2020-09-24,269.7770080566406,2985.307373046875,405.6174621582031,74.3720474243164,910.333251953125,1964.7977294921875,666.4244995117188,673.1184692382812,989.1619873046875,2604.382568359375,6101.28271484375,66.83470153808594,50.5551643371582,69.48489379882812,18056.13671875,462.87384033203125,122.04185485839844,1078.9268798828125,3699.053466796875,144.44662475585938,10805.5498046875
2020-09-25,279.60247802734375,3093.7734375,425.3034362792969,75.27197265625,925.6882934570312,2045.004638671875,694.31884765625,706.7616577148438,1002.217529296875,2679.079345703125,6295.044921875,68.57329559326172,52.261837005615234,70.09536743164062,18712.251953125,466.5421447753906,126.46437072753906,1091.9193115234375,3778.0712890625,148.80795288085938,11050.25
2020-09-28,294.9641418457031,3287.149658203125,429.1728820800781,77.1360855102539,928.8842163085938,2106.281982421875,719.8600463867188,713.20849609375,1012.00927734375,2756.63134765625,6493.94189453125,70.75664520263672,54.499454498291016,73.32213592529297,19228.77734375,486.0270080566406,132.02980041503906,1120.8575439453125,3840.247802734375,147.69393920898438,11227.5498046875
2020-09-29,297.15869140625,3247.331298828125,421.3855895996094,75.62550354003906,920.6182861328125,2123.2314453125,707.359130859375,693.9960327148438,1020.0253295898438,2833.42529296875,6532.45263671875,68.8563232421875,52.45146179199219,71.20728302001953,19525.578125,482.2633972167969,130.88690185546875,1148.958984375,3977.427490234375,147.67025756835938,11222.400390625
2020-09-30,296.3606872558594,3231.41357421875,407.213623046875,74.56489562988281,939.3776245117188,2127.384033203125,729.6647338867188,693.0140991210938,1035.432861328125,2808.749755859375,6533.13037109375,68.81587219238281,52.527313232421875,70.8366470336914,19941.296875,476.83245849609375,132.47702026367188,1182.4739990234375,3965.138916015625,148.64207458496094,11247.5498046875
2020-10-01,307.3831481933594,3393.25048828125,418.24163818359375,75.3683853149414,925.6611328125,2122.41015625,739.8126220703125,694.1668701171875,1062.648193359375,2812.453125,6584.33154296875,68.65415954589844,52.45146179199219,71.77416229248047,20289.83203125,482.9779968261719,132.67578125,1179.8162841796875,4012.333984375,148.40501403808594,11416.9501953125
2020-10-05,325.78729248046875,3334.21240234375,410.5993957519531,76.10761260986328,934.253173828125,2134.482421875,735.4985961914062,703.7730102539062,1069.7520751953125,2792.596435546875,6606.1787109375,68.29027557373047,52.48938751220703,71.01106262207031,19818.09765625,498.41351318359375,133.07330322265625,1175.5838623046875,3962.7890625,158.31292724609375,11503.349609375
2020-10-06,326.3359069824219,3424.297119140625,412.8243408203125,75.07913208007812,930.0885009765625,2122.36181640625,742.901123046875,707.999755859375,1098.3115234375,2798.977294921875,6677.43408203125,68.04769897460938,52.60316467285156,71.16368103027344,19980.67578125,496.460205078125,143.85633850097656,1181.095947265625,4049.885009765625,156.46408081054688,11662.400390625
2020-10-07,329.2785949707031,3283.207275390625,408.6646728515625,73.56854248046875,924.3755493164062,2161.37890625,744.8130493164062,707.0604248046875,1115.7352294921875,2885.811279296875,6827.11572265625,66.95600128173828,53.47545623779297,69.59390258789062,20389.748046875,487.5991516113281,140.12948608398438,1234.296630859375,4125.5244140625,158.952880859375,11738.849609375
2020-10-08,315.4630432128906,3278.574951171875,410.5993957519531,72.82933807373047,940.5726928710938,2133.178466796875,755.3040161132812,725.4190063476562,1144.1026611328125,2926.4169921875,6859.0380859375,66.79427337646484,51.920501708984375,69.02703857421875,20412.439453125,499.3663330078125,140.0797882080078,1234.4443359375,4255.4091796875,170.40151977539062,11834.599609375
2020-10-09,312.22113037109375,3270.14794921875,411.324951171875,73.8578109741211,933.0761108398438,2142.015625,730.547119140625,730.713134765625,1184.181640625,2969.4765625,6842.13232421875,67.036865234375,53.323760986328125,68.89622497558594,20868.177734375,488.6949157714844,137.59521484375,1235.4779052734375,4208.75244140625,177.29908752441406,11914.2001953125
2020-10-12,314.5652770996094,3279.31396484375,401.5061340332031,72.76505279541016,945.298583984375,2106.668212890625,730.155029296875,739.2947387695312,1165.0780029296875,2931.369873046875,6914.06640625,66.91557312011719,52.45146179199219,69.68111419677734,20629.5546875,489.647705078125,135.0609588623047,1237.00341796875,4216.53662109375,178.95831298828125,11930.9501953125
2020-10-13,312.420654296875,3225.5,401.74798583984375,73.18287658691406,935.9281005859375,2143.560302734375,734.8121948242188,768.8392333984375,1150.4862060546875,2934.359375,6813.55224609375,66.83470153808594,52.41352844238281,69.96453094482422,20759.3984375,479.4050598144531,133.27207946777344,1209.541748046875,4291.3935546875,178.2235107421875,11934.5
2020-10-14,312.6200866699219,3323.5185546875,399.764892578125,71.06163024902344,927.6439208984375,2176.734375,748.6858520507812,760.3428955078125,1163.0140380859375,2954.662353515625,6783.95556640625,63.96400451660156,50.82064437866211,68.48196411132812,20806.55078125,478.4998779296875,129.89308166503906,1204.2265625,4350.24072265625,166.13494873046875,11971.0498046875
2020-10-15,306.3358154296875,3168.482421875,386.1733703613281,71.09376525878906,915.5571899414062,2171.6162109375,735.4495239257812,734.3421630859375,1122.4549560546875,2957.785888671875,6677.6279296875,63.88314437866211,50.100059509277344,67.91508483886719,20320.58984375,467.1614685058594,126.16622161865234,1194.5313720703125,4291.93212890625,161.9394989013672,11680.349609375
2020-10-16,306.23602294921875,3184.843994140625,388.54339599609375,71.57587432861328,919.9573364257812,2192.1865234375,757.6080932617188,706.2919921875,1151.350341796875,2986.47705078125,6679.85693359375,64.93437957763672,51.01027297973633,69.31047058105469,20847.453125,463.921875,126.96128845214844,1203.931396484375,4388.67333984375,161.01507568359375,11762.4501953125
2020-10-19,316.1612854003906,3220.177490234375,384.7223205566406,73.729248046875,915.9012451171875,2122.89306640625,758.04931640625,721.3204345703125,1155.38232421875,2899.2421875,6638.24609375,66.02606201171875,52.56523895263672,69.65930938720703,20773.4296875,460.8252868652344,127.45819854736328,1209.49267578125,4420.4951171875,162.697998046875,11873.0498046875
2020-10-20,321.0989685058594,3215.200439453125,391.7840881347656,73.05430603027344,918.2552490234375,2119.31982421875,762.0203247070312,751.1211547851562,1174.9658203125,2889.33642578125,6631.12548828125,65.2174072265625,51.12405776977539,68.54737854003906,20854.69140625,463.3978271484375,128.84954833984375,1214.118896484375,4449.62548828125,164.38092041015625,11896.7998046875
2020-10-21,311.2236022949219,3186.322265625,405.3272705078125,73.98636627197266,913.8369750976562,2106.668212890625,776.2860717773438,743.777587890625,1196.8052978515625,2836.4599609375,6647.837890625,66.55168151855469,51.427467346191406,71.40351867675781,20817.96875,467.066162109375,129.4458465576172,1225.142822265625,4532.60888671875,162.81651306152344,11937.650390625
2020-10-22,310.7248229980469,3266.74755859375,416.59710693359375,74.43634033203125,909.3554077148438,2085.51806640625,776.1880493164062,743.0914306640625,1183.941650390625,2750.02734375,6599.10595703125,68.45199584960938,52.223907470703125,71.9921875,20664.59375,462.6356201171875,132.67578125,1210.1324462890625,4518.361328125,163.2905731201172,11896.4501953125
2020-10-23,314.6650390625,3269.162109375,420.2247314453125,75.65764617919922,908.6763916015625,2107.199462890625,769.864013671875,731.25341796875,1186.341552734375,2776.39892578125,6881.708984375,69.7458267211914,52.337684631347656,74.19424438476562,20201.37890625,461.6352233886719,136.1541748046875,1222.18994140625,4410.654296875,162.3187255859375,11930.349609375
2020-10-26,306.63507080078125,3246.4931640625,419.8861389160156,73.6328353881836,901.4061889648438,2035.9263916015625,764.7655029296875,727.2644653320312,1162.4381103515625,2586.2216796875,6834.77001953125,69.50324249267578,51.730873107910156,75.02275085449219,20106.431640625,452.1070861816406,132.8745574951172,1196.4014892578125,4391.90380859375,161.086181640625,11767.75
2020-10-27,313.26849365234375,3403.550048828125,419.208984375,73.24713897705078,923.37060546875,2045.7286376953125,763.8831176757812,726.7926635742188,1183.74951171875,2598.7158203125,6935.138671875,72.33350372314453,50.70686721801758,75.65503692626953,21395.677734375,448.2481994628906,134.81251525878906,1212.445556640625,4471.75390625,158.36033630371094,11889.400390625
2020-10-28,318.0565185546875,3322.286865234375,437.1053161621094,72.44365692138672,896.4990844726562,2061.9052734375,762.0693359375,711.6520385742188,1161.1900634765625,2629.281494140625,6961.92578125,71.24183654785156,50.32761001586914,75.37158203125,21028.337890625,441.5309143066406,133.96775817871094,1197.878173828125,4376.13916015625,159.1188201904297,11729.599609375
2020-10-29,328.08154296875,3331.403564453125,436.0895690917969,71.25447082519531,894.8604125976562,2063.69189453125,755.156982421875,720.6162719726562,1139.6865234375,2582.69677734375,6895.7080078125,69.94799041748047,48.8484992980957,74.82653045654297,21339.21875,434.81365966796875,131.08566284179688,1159.6875,4481.3984375,159.97213745117188,11670.7998046875
2020-10-30,338.85467529296875,3261.3759765625,419.595947265625,73.40785217285156,885.2091674804688,2014.19677734375,763.1477661132812,722.2460327148438,1136.1826171875,2498.6298828125,6747.91552734375,70.8375015258789,49.22776412963867,74.56490325927734,21356.49609375,443.77001953125,131.83102416992188,1147.4332275390625,4478.70556640625,161.5128631591797,11642.400390625
2020-11-02,340.25115966796875,3370.58154296875,442.4742126464844,74.3720474243164,879.77685546875,1960.162109375,772.462158203125,705.4757690429688,1166.6138916015625,2530.623291015625,6654.134765625,72.13135528564453,49.83457946777344,75.45880126953125,21333.658203125,447.2477722167969,132.02980041503906,1150.14013671875,4455.93994140625,158.7158660888672,11669.150390625
2020-11-03,343.94195556640625,3440.5595703125,439.7655334472656,74.88629150390625,883.1630249023438,2023.2747802734375,775.6976928710938,698.3128051757812,1198.00537109375,2621.428466796875,6697.73095703125,69.50324249267578,50.28969192504883,78.4675521850586,21535.216796875,462.6832580566406,133.27207946777344,1181.095947265625,4454.716796875,159.1188201904297,11813.5
2020-11-04,350.9743957519531,3510.192626953125,438.2661437988281,73.79353332519531,893.7105712890625,2025.5924072265625,767.804931640625,699.2565307617188,1207.0771484375,2648.73681640625,6737.16162109375,68.81587219238281,50.40345764160156,77.22480010986328,21568.93359375,480.8341979980469,135.0609588623047,1196.5491943359375,4437.140625,162.57948303222656,11908.5
