Date,ASIANPAINT.BO,BAJAJ-AUTO.BO,BAJAJFINSV.BO,BPCL.BO,BRITANNIA.BO,CIPLA.BO,DIVISLAB.BO,DLF.BO,GAIL.BO,HDFCLIFE.BO,HINDALCO.BO,INDUSINDBK.BO,IOC.BO,JSWSTEEL.BO,M&M.BO,PIDILITIND.BO,SBILIFE.BO,TATACONSUM.BO,TECHM.BO,UPL.BO,^BSESN
2020-07-06,1648.8614501953125,2573.8759765625,623.8525390625,104.27330017089844,3264.9287109375,617.7731323242188,2106.186279296875,150.8031463623047,52.818119049072266,577.5718994140625,149.28414916992188,478.9415283203125,38.80109405517578,183.80276489257812,551.4518432617188,1365.7266845703125,855.9044799804688,397.5113830566406,492.76910400390625,438.7635803222656,36487.28125
2020-07-07,1684.66943359375,2530.11181640625,654.9431762695312,101.4414291381836,3313.905517578125,619.5255126953125,2128.01416015625,149.24295043945312,52.33401107788086,575.2015991210938,147.34979248046875,508.15411376953125,38.00698471069336,181.14517211914062,541.205810546875,1375.457763671875,860.7613525390625,404.1227111816406,497.0908203125,433.3343505859375,36674.51953125
2020-07-08,1627.86865234375,2534.777099609375,635.6573486328125,101.00055694580078,3322.646240234375,617.6271362304688,2108.9638671875,142.75836181640625,52.33401107788086,574.0164184570312,149.91281127929688,533.89013671875,38.33786392211914,185.4163360595703,532.2646484375,1361.7950439453125,843.6630249023438,423.41796875,494.7604675292969,426.5596923828125,36329.01171875
2020-07-09,1657.0174560546875,2560.858154296875,652.396484375,100.62655639648438,3311.607666015625,621.86181640625,2120.072021484375,142.46583557128906,53.760833740234375,578.1151123046875,159.48789978027344,537.4632568359375,38.161399841308594,187.31463623046875,541.8341064453125,1356.33984375,832.9579467773438,424.7402038574219,488.70147705078125,425.4066162109375,36737.69140625
2020-07-10,1643.7462158203125,2570.72119140625,643.590087890625,100.54640197753906,3357.520751953125,621.7158813476562,2146.91845703125,143.97726440429688,52.18112564086914,584.9298095703125,158.27891540527344,520.6600341796875,38.00698471069336,183.47056579589844,536.179443359375,1359.28857421875,852.1874389648438,421.4100646972656,481.87982177734375,419.496826171875,36594.328125
2020-07-13,1646.25537109375,2576.49755859375,641.4207763671875,101.50819396972656,3421.00634765625,621.22900390625,2178.14990234375,139.34544372558594,51.54416275024414,592.88037109375,163.59840393066406,521.0945434570312,38.58051300048828,188.26377868652344,537.291015625,1370.9854736328125,855.6565551757812,415.6802673339844,508.5308532714844,422.5718078613281,36693.69140625
2020-07-14,1629.6544189453125,2576.58642578125,619.4295043945312,99.82506561279297,3365.63134765625,615.436767578125,2160.853271484375,136.42002868652344,50.474037170410156,590.6088256835938,158.4723663330078,493.3305358886719,38.09522247314453,184.2299041748047,526.7066650390625,1357.2244873046875,851.6917724609375,410.3912353515625,506.96319580078125,420.3136291503906,36033.05859375
2020-07-15,1613.1016845703125,2613.241943359375,614.3709716796875,98.75643157958984,3356.43896484375,621.22900390625,2168.502685546875,133.689697265625,49.4039192199707,587.1026611328125,159.92312622070312,486.2325744628906,37.91875457763672,184.98919677734375,531.5880126953125,1346.166748046875,847.6773681640625,404.5144958496094,521.0725708007812,420.9862976074219,36051.80859375
2020-07-16,1633.7081298828125,2614.974609375,622.0406494140625,105.27517700195312,3472.822021484375,656.615234375,2148.477783203125,135.1036376953125,49.302001953125,592.5840454101562,160.6968536376953,500.7181091308594,37.168758392333984,190.92138671875,554.206787109375,1359.28857421875,857.1929931640625,401.9189453125,507.8529357910156,416.614013671875,36471.6796875
2020-07-17,1658.1270751953125,2661.49365234375,631.5023193359375,118.59320831298828,3410.0126953125,670.7307739257812,2204.8984375,137.2001495361328,51.442237854003906,607.1517333984375,156.92486572265625,502.9393005371094,38.33786392211914,196.2366180419922,571.87451171875,1369.1180419921875,867.253662109375,414.1131286621094,508.4038391113281,419.3046569824219,37020.140625
2020-07-20,1690.943115234375,2667.58056640625,657.1124877929688,116.77649688720703,3589.474609375,656.4205322265625,2241.5869140625,137.39517211914062,51.06005096435547,609.5221557617188,155.6675262451172,510.375244140625,38.955509185791016,196.14170837402344,576.1943969726562,1415.266357421875,846.9340209960938,414.3580017089844,528.2755737304688,436.0249328613281,37418.98828125
2020-07-21,1663.580322265625,2669.71337890625,633.5675048828125,123.88300323486328,3496.116455078125,643.8626098632812,2223.60791015625,139.83299255371094,52.92002487182617,619.2503662109375,154.6519775390625,505.45013427734375,41.20548629760742,199.36883544921875,571.2435302734375,1379.291259765625,880.4367065429688,401.0863952636719,526.0723266601562,440.3491516113281,37930.328125
2020-07-22,1638.341064453125,2652.29638671875,630.4151611328125,120.28968811035156,3429.251708984375,644.251953125,2204.313720703125,139.15040588378906,51.97730255126953,602.1641235351562,154.70034790039062,495.8413391113281,40.60990524291992,196.4739227294922,574.4955444335938,1361.0087890625,852.4351196289062,398.2460021972656,523.7843017578125,442.8956604003906,37871.51953125
2020-07-23,1668.7227783203125,2692.2841796875,633.3489990234375,122.14645385742188,3449.1669921875,653.7433471679688,2336.011474609375,139.19915771484375,52.104698181152344,614.6577758789062,156.63470458984375,496.32421875,41.6025390625,198.79933166503906,585.804931640625,1357.3719482421875,869.9794311523438,395.94427490234375,535.7327880859375,444.3851013183594,38140.46875
2020-07-24,1652.831298828125,2653.540283203125,622.4725341796875,119.76871490478516,3440.200439453125,647.8538208007812,2288.9453125,135.3961639404297,50.754310607910156,614.756591796875,151.12179565429688,504.2912902832031,40.91872024536133,194.48069763183594,581.1939086914062,1354.3740234375,859.1753540039062,400.3518371582031,557.5567626953125,436.2171630859375,38128.8984375
2020-07-27,1717.362548828125,2682.46484375,612.7278442382812,122.22660827636719,3404.064697265625,635.3446044921875,2301.95458984375,132.86083984375,49.68418884277344,625.7687377929688,152.81434631347656,489.0330810546875,41.29372024536133,196.37899780273438,576.6798095703125,1333.48681640625,858.7293090820312,399.9110412597656,567.208740234375,428.2413635253906,37934.73046875
2020-07-28,1699.8291015625,2775.01416015625,629.1791381835938,123.32196807861328,3401.316162109375,645.1281127929688,2283.1474609375,137.6876983642578,49.735145568847656,632.6328125,159.29443359375,508.8301696777344,41.16136932373047,204.16201782226562,602.3079223632812,1331.4227294921875,875.7780151367188,404.3675842285156,583.8223266601562,431.2682800292969,38492.94921875
2020-07-29,1678.4312744140625,2750.533203125,628.2855224609375,121.21138000488281,3419.474365234375,663.1862182617188,2361.44482421875,136.32254028320312,50.37212371826172,629.6205444335938,158.66578674316406,531.910400390625,40.83048629760742,206.43997192382812,586.9213256835938,1347.49365234375,873.2504272460938,419.1573181152344,577.3306274414062,443.9526672363281,38071.12890625
2020-07-30,1683.8892822265625,2708.50146484375,613.1100463867188,111.96758270263672,3427.674560546875,667.7616577148438,2495.529541015625,136.663818359375,49.22556686401367,627.10205078125,156.6830596923828,502.0218505859375,39.065799713134766,203.45016479492188,580.36865234375,1326.6064453125,905.91064453125,416.072021484375,576.4765014648438,446.3069763183594,37736.0703125
2020-07-31,1658.3380126953125,2669.7578125,615.9049072265625,110.5516128540039,3446.102783203125,701.2007446289062,2550.586181640625,137.5902099609375,49.22556686401367,619.4478759765625,157.74697875976562,505.6431884765625,39.065799713134766,209.00267028808594,588.7657470703125,1333.880126953125,904.6220703125,418.9125061035156,582.541015625,459.5679016113281,37606.890625
2020-08-03,1647.0352783203125,2592.092529296875,602.9087524414062,111.6069107055664,3402.9384765625,691.7092895507812,2564.862060546875,135.006103515625,48.00257110595703,595.3494262695312,156.05441284179688,485.94287109375,38.02904510498047,209.3823699951172,579.931884765625,1322.1832275390625,867.30322265625,425.08306884765625,575.3233642578125,434.5355224609375,36939.6015625
2020-08-04,1656.0677490234375,2639.366943359375,611.978271484375,109.14900970458984,3439.434814453125,694.9218139648438,2621.770263671875,138.9553680419922,47.49298858642578,606.6578979492188,157.02159118652344,475.7063903808594,38.381980895996094,216.4534912109375,584.9312744140625,1319.9224853515625,867.798828125,440.5094299316406,557.684814453125,443.56829833984375,37687.91015625
2020-08-05,1658.82080078125,2675.267333984375,619.7124633789062,109.68335723876953,3471.60498046875,703.39111328125,2598.139892578125,138.8578643798828,47.56942367553711,597.4234619140625,170.07852172851562,475.94781494140625,38.22757339477539,223.47720336914062,596.192138671875,1292.8427734375,853.1290283203125,438.5015563964844,554.2254638671875,436.0249328613281,37663.328125
2020-08-06,1669.5438232421875,2657.31689453125,624.790771484375,109.29596710205078,3475.975830078125,712.2985229492188,2669.85986328125,139.15040588378906,48.74146270751953,599.8432006835938,172.15794372558594,477.78265380859375,38.47021484375,227.46363830566406,591.7265625,1309.1102294921875,867.6500854492188,474.7903137207031,563.7067260742188,445.63433837890625,38025.44921875
2020-08-07,1743.7349853515625,2667.3583984375,642.2844848632812,112.12789916992188,3545.228515625,709.2806396484375,2713.125244140625,138.41905212402344,49.42939376831055,599.546875,171.86778259277344,491.6405334472656,38.139339447021484,228.0331268310547,583.038330078125,1353.3912353515625,860.95947265625,507.7489929199219,565.7566528320312,461.5858459472656,38040.5703125
2020-08-10,1721.90283203125,2659.272216796875,635.6722412109375,110.88557434082031,3545.04833984375,774.5528564453125,3037.472412109375,144.7573699951172,49.45486831665039,601.2753295898438,172.73825073242188,491.8819580078125,38.42609786987305,232.494140625,610.75341796875,1375.064453125,858.0850830078125,509.75689697265625,581.9859008789062,474.41436767578125,38182.078125
2020-08-11,1728.76171875,2670.15771484375,639.4896240234375,114.67927551269531,3495.666015625,758.0523071289062,3055.646240234375,142.80712890625,49.582275390625,600.9790649414062,172.9800567626953,503.9532775878906,38.4040412902832,240.6568145751953,610.8505859375,1356.438232421875,852.7820434570312,504.5167541503906,576.4337768554688,463.0272521972656,38407.01171875
2020-08-12,1735.7169189453125,2687.93017578125,631.3732299804688,112.68891906738281,3433.351806640625,741.9898071289062,3038.495849609375,142.95339965820312,49.96445846557617,600.9296264648438,169.98178100585938,502.64959716796875,37.896697998046875,243.6466522216797,616.0927124023438,1341.350341796875,849.0650024414062,506.76953125,591.2534790039062,467.8800048828125,38369.62890625
2020-08-13,1740.9337158203125,2681.043212890625,630.345703125,112.52863311767578,3431.324462890625,740.237548828125,3044.43994140625,144.0747833251953,49.68418884277344,592.2384033203125,177.47743225097656,500.8630065917969,38.29374694824219,245.40255737304688,612.8406372070312,1356.634765625,854.2192993164062,528.023681640625,595.5670776367188,470.23431396484375,38310.48828125
2020-08-14,1740.4022216796875,2654.962158203125,620.2833251953125,110.40469360351562,3425.962646484375,751.335205078125,3013.98828125,139.05288696289062,48.89434051513672,580.5347900390625,178.8314666748047,489.9505615234375,37.43346405029297,251.90423583984375,596.920166015625,1347.5919189453125,832.115478515625,526.3096313476562,594.4139404296875,466.9190368652344,37877.33984375
2020-08-17,1773.489013671875,2767.461181640625,622.4129638671875,108.9620132446289,3486.519775390625,750.9945068359375,3049.507080078125,143.44094848632812,49.760623931884766,582.2138671875,186.1820526123047,495.4067687988281,38.602569580078125,255.8431854248047,605.2201538085938,1357.61767578125,835.386474609375,532.333251953125,615.93896484375,473.0210266113281,38050.78125
2020-08-18,1809.9564208984375,2759.197021484375,629.4570922851562,107.4525375366211,3525.583740234375,744.3748168945312,3072.942626953125,153.14346313476562,49.42939376831055,590.2631225585938,189.71226501464844,503.422119140625,38.4040412902832,262.9618225097656,603.8125610351562,1388.039306640625,852.5343017578125,534.2432250976562,609.1483154296875,480.46826171875,38528.3203125
2020-08-19,1821.645263671875,2720.142333984375,625.3368530273438,107.87999725341797,3494.404052734375,738.3392333984375,3077.23046875,153.67977905273438,51.6970329284668,595.7938842773438,190.24420166015625,504.2430114746094,38.82315444946289,264.5279541015625,605.5599365234375,1423.719482421875,855.7061767578125,536.7408447265625,620.8077392578125,485.6717224121094,38614.7890625
2020-08-20,1811.55029296875,2699.39306640625,624.6766357421875,110.12416076660156,3490.168701171875,742.4278564453125,3107.24365234375,156.94644165039062,51.6970329284668,588.0902709960938,192.3719940185547,496.0345153808594,39.26432800292969,268.41943359375,594.056396484375,1424.702392578125,845.1498413085938,537.965087890625,620.1243896484375,478.5230712890625,38220.390625
2020-08-21,1891.8275146484375,2713.744140625,623.713623046875,109.50968170166016,3498.819580078125,740.9676513671875,3164.3466796875,157.6777801513672,51.824424743652344,590.70751953125,189.76060485839844,495.9378662109375,39.19815444946289,267.42279052734375,592.2119750976562,1431.7794189453125,853.4263916015625,534.1942749023438,625.6336059570312,480.03057861328125,38434.71875
2020-08-24,1896.5614013671875,2698.371337890625,635.3345947265625,109.40282440185547,3522.6552734375,732.0115966796875,3157.671630859375,153.72853088378906,51.74798583984375,591.1519165039062,186.9074249267578,510.95465087890625,38.999629974365234,271.12451171875,584.2517700195312,1443.328857421875,853.0794067382812,534.4390258789062,617.3056030273438,483.82379150390625,38799.078125
2020-08-25,1933.029052734375,2674.734130859375,645.6155395507812,110.29781341552734,3511.84130859375,727.6795654296875,3161.666748046875,152.5095977783203,50.83074188232422,592.3865356445312,185.0214385986328,517.9076538085938,38.955509185791016,270.4601135253906,591.5810546875,1450.0618896484375,840.3424682617188,533.8024291992188,630.9722900390625,478.62030029296875,38843.87890625
2020-08-26,1904.0965576171875,2739.513916015625,651.2200317382812,109.54976654052734,3525.560302734375,728.1176147460938,3116.4521484375,156.06881713867188,50.856224060058594,584.43603515625,187.24595642089844,548.6170654296875,38.80109405517578,271.3143615722656,595.2698974609375,1441.510498046875,831.718994140625,537.0346069335938,625.8472290039062,480.0792236328125,39073.921875
2020-08-27,1914.67431640625,2702.103271484375,648.3358764648438,110.25775909423828,3513.913330078125,736.0028076171875,3185.9306640625,171.5733184814453,50.55046844482422,588.9297485351562,188.4549102783203,584.78271484375,38.492279052734375,274.5888671875,617.8885498046875,1444.65576171875,834.64306640625,533.8513793945312,628.0252685546875,482.8997802734375,39113.46875
2020-08-28,1891.19970703125,2677.48876953125,649.7307739257812,110.85887145996094,3492.045166015625,728.945068359375,3187.977294921875,168.64794921875,50.474037170410156,582.1644287109375,187.34266662597656,634.08203125,38.734920501708984,266.42620849609375,612.7435302734375,1421.311279296875,844.1090087890625,535.8592529296875,642.546142578125,505.026611328125,39467.30859375
2020-08-31,1838.744140625,2640.388916015625,614.29150390625,108.9085922241211,3429.24951171875,693.2182006835938,3030.11572265625,154.3135986328125,48.76694107055664,567.8436889648438,179.1216278076172,608.4425659179688,37.852577209472656,256.1753845214844,588.7657470703125,1378.5540771484375,819.9732055664062,522.1469116210938,633.107666015625,492.0909423828125,38628.2890625
2020-09-01,1911.00341796875,2629.23681640625,631.3534545898438,108.89523315429688,3474.965087890625,717.7013549804688,3154.017333984375,156.8489532470703,49.1236457824707,572.7817993164062,187.68118286132812,606.1732177734375,37.389347076416016,272.1685485839844,590.1248779296875,1401.06298828125,828.9436645507812,537.37744140625,622.00341796875,491.8963928222656,38900.80078125
2020-09-02,1879.897216796875,2560.41357421875,632.1029663085938,110.57833862304688,3498.490478515625,718.3340454101562,3246.931640625,157.14144897460938,49.63323211669922,573.572021484375,189.61553955078125,618.775634765625,37.654052734375,278.05328369140625,624.198486328125,1389.8084716796875,842.3744506835938,538.7486572265625,627.811767578125,487.1306457519531,39086.03125
2020-09-03,1911.244873046875,2572.632080078125,630.9165649414062,110.48483276367188,3450.10498046875,719.0155029296875,3194.70068359375,154.60614013671875,49.989933013916016,575.4485473632812,186.60191345214844,609.45654296875,37.521697998046875,278.1956787109375,625.4605102539062,1423.7685546875,845.4471435546875,566.5162353515625,648.8242797851562,507.50677490234375,38990.94140625
2020-09-04,1889.5572509765625,2561.079833984375,623.1774291992188,107.77313995361328,3412.1240234375,705.484130859375,3144.029052734375,151.0469207763672,49.96445846557617,567.7449340820312,182.71334838867188,594.584716796875,37.03641128540039,267.89739990234375,613.908447265625,1411.727783203125,827.2090454101562,554.2730102539062,639.3858032226562,494.5224609375,38357.1796875
2020-09-07,1914.6259765625,2576.58642578125,621.7924194335938,106.8781509399414,3431.8740234375,697.6476440429688,3115.47802734375,148.4628448486328,48.81789779663086,584.9298095703125,182.22727966308594,587.873046875,36.94817352294922,271.7889404296875,592.6973266601562,1416.6424560546875,830.8764038085938,533.8024291992188,638.0191040039062,480.8572998046875,38417.23046875
2020-09-08,1891.634521484375,2577.56396484375,618.6500854492188,110.15089416503906,3433.57763671875,689.567626953125,3027.630615234375,146.46383666992188,48.10447692871094,574.3621215820312,175.17929077148438,579.7128295898438,36.50700378417969,266.85333251953125,591.0470581054688,1422.048583984375,837.3193359375,526.6034545898438,642.4608154296875,474.0004577636719,38365.3515625
2020-09-09,1911.5831298828125,2592.092529296875,598.2869873046875,108.42769622802734,3443.475341796875,708.501953125,3078.15625,146.46383666992188,46.42286682128906,578.4114379882812,177.6582489013672,584.6862182617188,35.53642272949219,272.21600341796875,596.2891235351562,1433.5487060546875,822.8973388671875,523.8609619140625,643.48583984375,480.9545593261719,38193.921875
2020-09-10,1992.8262939453125,2587.160888671875,608.8259887695312,114.94644165039062,3424.69189453125,708.0638427734375,3077.571533203125,146.41506958007812,46.244510650634766,593.966796875,171.7281951904297,599.3649291992188,36.88199996948242,270.5550231933594,597.4541015625,1450.2584228515625,838.9547729492188,535.3695068359375,640.7097778320312,477.5504455566406,38840.3203125
2020-09-11,1966.0672607421875,2589.293701171875,608.54296875,114.45216369628906,3472.0185546875,706.2628784179688,3069.4833984375,150.41311645507812,46.244510650634766,597.0284423828125,173.57525634765625,589.12841796875,36.661415100097656,273.0227966308594,595.8037719726562,1462.544921875,856.8955078125,536.8386840820312,653.3941040039062,485.2340393066406,38854.55078125
2020-09-14,1962.5411376953125,2624.304931640625,606.2744750976562,111.40653991699219,3425.474853515625,702.6123657226562,3085.026123046875,151.6320037841797,46.90696716308594,591.9420776367188,170.80467224121094,588.0662231445312,36.440826416015625,275.2532958984375,597.7453002929688,1453.9444580078125,849.1146850585938,534.9288330078125,675.34619140625,501.3307189941406,38756.62890625
2020-09-15,1948.43701171875,2613.374755859375,607.2870483398438,110.69854736328125,3437.398193359375,722.617431640625,3104.8564453125,152.4161376953125,46.93244552612305,586.806396484375,171.92263793945312,611.7742309570312,36.26435470581055,274.77874755859375,595.658203125,1472.2269287109375,856.5982055664062,530.9620361328125,675.7733154296875,515.1417846679688,39044.3515625
2020-09-16,1946.1185302734375,2699.215087890625,609.9578247070312,110.33789825439453,3539.1875,732.7416381835938,3161.131103515625,160.1594696044922,47.008880615234375,591.1519165039062,178.67898559570312,600.76513671875,36.462890625,273.78216552734375,620.89794921875,1467.459716796875,859.9683227539062,531.6965942382812,676.5419921875,513.5855712890625,39302.8515625
2020-09-17,1940.177734375,2682.998291015625,596.35595703125,111.00578308105469,3511.012451171875,732.10888671875,3129.1201171875,153.69036865234375,46.219032287597656,585.324951171875,170.90187072753906,596.2264404296875,36.087886810302734,272.4532775878906,618.5195922851562,1446.8182373046875,847.3305053710938,536.985595703125,672.1857299804688,515.8712158203125,38979.8515625
2020-09-18,1959.8846435546875,2709.123046875,584.9036254882812,110.09745788574219,3496.142578125,785.455810546875,3261.69482421875,157.85606384277344,46.83052444458008,577.8682250976562,174.4015655517578,592.3153076171875,35.580543518066406,272.9753723144531,635.3137817382812,1429.076416015625,840.4415893554688,529.0520629882812,687.6034545898438,523.1171264648438,38845.8203125
2020-09-21,1905.6903076171875,2652.029541015625,566.6603393554688,107.19873809814453,3341.732421875,747.343994140625,3078.78955078125,149.1815948486328,44.91959762573242,571.9918212890625,162.49288940429688,540.988037109375,34.257022857666016,257.5516662597656,604.1522827148438,1421.40966796875,833.15625,497.5136413574219,672.3566284179688,516.8924560546875,38034.140625
2020-09-22,1870.0435791015625,2651.185546875,564.133544921875,104.82099914550781,3302.32421875,757.5655517578125,3151.484130859375,146.09405517578125,42.88127517700195,571.9918212890625,157.87522888183594,525.874755859375,33.59526443481445,257.9787902832031,597.8423461914062,1401.996826171875,825.6231079101562,493.8896789550781,683.7596435546875,514.6554565429688,37734.078125
2020-09-23,1880.3802490234375,2651.49658203125,561.3933715820312,103.55199432373047,3337.220458984375,746.565185546875,3058.862060546875,147.46629333496094,43.67112731933594,572.831298828125,160.84024047851562,509.5544128417969,33.52908706665039,254.41946411132812,594.8815307617188,1395.1163330078125,826.6639404296875,483.9971618652344,677.1826782226562,517.9136962890625,37668.421875
2020-09-24,1854.0076904296875,2604.0,538.8311767578125,100.78685760498047,3326.5400390625,713.3693237304688,2944.071044921875,143.34959411621094,42.21881866455078,570.5103759765625,154.61856079101562,473.3887023925781,31.742340087890625,245.54493713378906,556.973388671875,1375.99853515625,790.4353637695312,478.7081604003906,641.7774047851562,491.3614807128906,36553.6015625
2020-09-25,1859.03076171875,2630.6142578125,575.7249145507812,100.34603881835938,3395.3203125,749.7776489257812,2983.244384765625,148.2994384765625,43.365379333496094,570.115234375,157.5349884033203,496.9035949707031,32.712921142578125,254.70425415039062,575.3692626953125,1389.2186279296875,789.2459106445312,499.1787109375,659.8857421875,491.0697021484375,37388.66015625
2020-09-28,1879.993896484375,2633.280029296875,593.8143310546875,102.7772216796875,3438.18115234375,754.1096801757812,3013.890625,154.62152099609375,44.91959762573242,574.1151733398438,162.97894287109375,535.9180908203125,33.37467956542969,263.00927734375,597.0657348632812,1411.0888671875,805.8485717773438,506.8674621582031,665.7366943359375,495.3977966308594,37981.62890625
2020-09-29,1893.2767333984375,2576.0087890625,583.7172241210938,103.177978515625,3436.063232421875,742.0385131835938,2979.200439453125,151.6810302734375,44.61384963989258,565.0783081054688,171.6309814453125,517.8594360351562,33.043800354003906,269.60589599609375,595.0757446289062,1402.0458984375,800.5457153320312,492.7633361816406,656.1701049804688,479.25250244140625,37973.21875
2020-09-30,1920.035888671875,2558.76953125,580.9075317382812,94.30817413330078,3495.129638671875,754.2069702148438,2969.552978515625,149.52464294433594,44.231666564941406,554.2636108398438,170.46441650390625,508.6852722167969,32.62468338012695,263.57879638671875,589.8822021484375,1407.5994873046875,804.1139526367188,489.4821472167969,676.2429809570312,488.5408935546875,38067.9296875
2020-10-01,1971.621826171875,2653.18505859375,600.9528198242188,94.37496948242188,3507.744140625,752.6007080078125,2985.631591796875,152.6611785888672,45.09795379638672,562.3623046875,169.2978515625,571.7940063476562,32.712921142578125,267.70758056640625,591.8722534179688,1437.4312744140625,812.9356689453125,498.39520263671875,702.679443359375,491.8963928222656,38697.05078125
2020-10-05,1958.242431640625,2623.94970703125,583.7271118164062,94.57534790039062,3525.053955078125,758.441650390625,3048.337890625,156.14077758789062,44.28262710571289,567.9918212890625,174.1099395751953,581.1131591796875,33.286441802978516,274.826171875,589.2510986328125,1422.048583984375,817.4952392578125,493.0081481933594,718.5669555664062,492.6258850097656,38973.69921875
2020-10-06,2019.5853271484375,2641.89990234375,594.7824096679688,94.0009536743164,3469.394775390625,759.5125122070312,3080.836181640625,159.57138061523438,44.71577072143555,575.64599609375,171.87400817871094,601.1031494140625,33.24232864379883,276.3448181152344,608.8604736328125,1445.2947998046875,822.8477783203125,495.2119445800781,723.4783935546875,495.4464416503906,39574.5703125
2020-10-07,2032.4820556640625,2734.582275390625,586.5269775390625,91.47627258300781,3486.060302734375,753.1361694335938,3099.253173828125,155.60169982910156,44.15523147583008,571.8930053710938,167.93685913085938,598.5440673828125,33.15409469604492,276.4871826171875,612.8406372070312,1468.3934326171875,820.3201293945312,494.6242370605469,723.1366577148438,496.9539794921875,39878.94921875
2020-10-08,2019.5853271484375,2734.004638671875,583.0271606445312,90.84841918945312,3493.656494140625,789.88525390625,3150.7041015625,156.4838409423828,42.85579299926758,575.7448120117188,169.3950653076172,596.1781005859375,33.308502197265625,278.05328369140625,615.5101928710938,1459.498046875,814.0260009765625,478.3653259277344,734.8814697265625,495.2032775878906,40182.671875
2020-10-09,1980.750732421875,2717.654052734375,587.3013305664062,92.15752410888672,3448.033203125,782.0,3106.951171875,153.78836059570312,43.49277114868164,565.9671630859375,165.02044677734375,601.5377807617188,33.74967575073242,277.19903564453125,614.83056640625,1447.4080810546875,799.058837890625,461.8125305175781,729.9700317382812,483.6778564453125,40509.48828125
2020-10-12,2006.3505859375,2689.040771484375,586.7105712890625,91.2091064453125,3435.23486328125,793.0977172851562,3110.020751953125,152.80819702148438,42.60100555419922,556.4364624023438,167.3049774169922,592.846435546875,33.37467956542969,270.6974182128906,615.5101928710938,1454.435791015625,784.6367797851562,465.2406311035156,731.977294921875,493.06353759765625,40593.80078125
2020-10-13,1994.61376953125,2696.816162109375,582.868408203125,90.55455017089844,3447.941162109375,767.3489990234375,3064.513916015625,151.97506713867188,42.39716720581055,559.44873046875,168.42294311523438,587.6316528320312,33.59526443481445,275.1109619140625,609.7827758789062,1457.9744873046875,779.6807861328125,459.4128723144531,740.9034423828125,492.3340759277344,40625.51171875
2020-10-14,2000.9407958984375,2713.033447265625,605.4057006835938,88.95158386230469,3490.6181640625,760.6807250976562,3048.776611328125,155.7977294921875,42.16786193847656,565.3252563476562,169.54087829589844,601.3928833007812,32.95556640625,275.8702697753906,605.6084594726562,1460.92333984375,803.8165893554688,479.8345031738281,725.1013793945312,497.1485290527344,40794.73828125
2020-10-15,2018.4256591796875,2688.774169921875,585.8170166015625,87.26847076416016,3436.063232421875,748.0740356445312,3028.166748046875,152.3671417236328,41.93854522705078,554.5599365234375,168.76318359375,577.6848754882812,32.93350601196289,276.53466796875,599.0072631835938,1449.521240234375,797.5225219726562,464.21221923828125,693.75341796875,492.5772399902344,39728.41015625
2020-10-16,1991.7152099609375,2705.524658203125,591.0096435546875,90.82170867919922,3450.5654296875,761.362060546875,3138.036376953125,159.081298828125,42.830318450927734,554.5106201171875,174.88763427734375,587.1970825195312,32.734981536865234,295.09051513671875,588.7171630859375,1456.1558837890625,792.4178466796875,467.10162353515625,702.8076171875,454.3051452636719,39982.98046875
2020-10-19,2000.2645263671875,2648.2529296875,593.298095703125,92.61170196533203,3474.735107421875,743.5960083007812,3013.84228515625,161.48269653320312,44.53741455078125,563.5968627929688,177.6582489013672,605.3522338867188,33.90408706665039,297.6057434082031,579.931884765625,1509.6763916015625,791.07958984375,466.2200927734375,704.6439819335938,450.8037414550781,40431.6015625
2020-10-20,2047.3106689453125,2667.40283203125,590.7811889648438,91.7300796508789,3270.052001953125,743.7906494140625,3008.0927734375,164.12916564941406,43.69660568237305,563.7943115234375,175.71395874023438,603.7106323242188,33.1099739074707,302.5413513183594,584.6400146484375,1496.7509765625,793.9541625976562,468.2769470214844,726.1690673828125,443.02288818359375,40544.37109375
2020-10-21,2042.528564453125,2680.376708984375,586.358154296875,93.38648223876953,3124.158447265625,747.1979370117188,2997.471435546875,168.73593139648438,44.6648063659668,556.0413208007812,180.81768798828125,606.7525634765625,33.551151275634766,306.432861328125,582.8441772460938,1465.54296875,778.5409545898438,455.6419982910156,722.0263061523438,441.5153503417969,40707.30859375
2020-10-22,2028.9078369140625,2674.067626953125,583.0221557617188,93.39983367919922,3184.5595703125,737.268310546875,3006.825927734375,169.02999877929688,45.225345611572266,554.0661010742188,179.2622528076172,587.92138671875,34.301143646240234,309.1854248046875,587.3580932617188,1450.504150390625,773.7335815429688,456.5724792480469,715.8762817382812,441.9043884277344,40558.48828125
2020-10-23,2047.4072265625,2739.736083984375,578.8374633789062,93.8807144165039,3194.73388671875,736.7816162109375,2988.896240234375,167.80479431152344,44.460975646972656,557.078369140625,177.12356567382812,586.6176147460938,34.521724700927734,304.7243957519531,606.7733154296875,1476.79736328125,763.5242919921875,462.7920227050781,724.4180297851562,438.45159912109375,40685.5
2020-10-26,2010.0218505859375,2572.543212890625,566.1490478515625,92.5448989868164,3207.992919921875,725.2944946289062,2963.316650390625,162.80593872070312,43.62016677856445,573.226318359375,167.64520263671875,595.1641235351562,34.45555114746094,292.4803771972656,579.3009033203125,1449.423095703125,771.89990234375,467.0036315917969,699.9461669921875,421.4796142578125,40145.5
